14243,"Gornja Toplica","2020-01-14 12:36:56","2020-01-14 12:36:56",1
14244,"Brežđe","2020-01-14 12:36:56","2020-01-14 12:36:56",1
14245,"Slavkovica","2020-01-14 12:36:56","2020-01-14 12:36:56",1
14246,"Belanovica","2020-01-14 12:36:56","2020-01-14 12:36:56",1
14251,"Pricevic","2020-01-14 12:36:56","2020-01-14 12:36:56",1
14252,"Kamenica","2020-01-14 12:36:57","2020-01-14 12:36:57",1
14253,"Osečina","2020-01-14 12:36:57","2020-01-14 12:36:57",1
14254,"Komirić","2020-01-14 12:36:57","2020-01-14 12:36:57",1
14255,"Stave","2020-01-14 12:36:57","2020-01-14 12:36:57",1
15000,"Šabac","2020-01-14 12:36:06","2020-01-14 12:36:06",1
15076,"Ovada Italy","2020-09-09 07:04:40","2020-09-09 07:04:40",1
15211,"Mačvanski Pričinović","2020-01-14 12:36:15","2020-01-14 12:36:15",1
15212,"Drenovac","2020-01-14 12:36:15","2020-01-14 12:36:15",1
15213,"Orid","2020-01-14 12:36:15","2020-01-14 12:36:15",1
15215,"Provo","2020-01-14 12:36:15","2020-01-14 12:36:15",1
15220,"Koceljeva","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15221,"Svileuva","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15222,"Kamenica","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15224,"Cerovac","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15225,"Vladimirci","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15226,"Draginje","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15227,"Donje Crniljevo","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15232,"Varna","2020-01-14 12:36:16","2020-01-14 12:36:16",1
15233,"Metlić","2020-01-14 12:36:17","2020-01-14 12:36:17",1
15234,"Tekeriš","2020-01-14 12:36:17","2020-01-14 12:36:17",1
15235,"Dobrić","2020-01-14 12:36:17","2020-01-14 12:36:17",1
15300,"Loznica","2020-01-14 12:36:19","2020-01-14 12:36:19",1
15302,"Korenita","2020-01-14 12:36:19","2020-01-14 12:36:19",1
15303,"Tršić","2020-01-14 12:36:19","2020-01-14 12:36:19",1
15304,"Petlovača","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15305,"Lipolist","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15306,"Prnjavor Mačvanski","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15307,"Lešnica","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15308,"Jadranska Lešnica","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15309,"Brezjak","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15310,"Ribari","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15311,"Draginac","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15312,"Zavlaka","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15313,"Bela Crkva","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15314,"Krupanj","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15315,"Zajača","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15316,"Banja Koviljača","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15317,"Donja Borina","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15318,"Mali Zvornik","2020-01-14 12:36:20","2020-01-14 12:36:20",1
15319,"Uzovnica","2020-01-14 12:36:21","2020-01-14 12:36:21",1
15320,"Ljubovija","2020-01-14 12:36:21","2020-01-14 12:36:21",1
15321,"Radalj","2020-01-14 12:36:21","2020-01-14 12:36:21",1
15322,"Velika Reka","2020-01-14 12:36:21","2020-01-14 12:36:21",1
15323,"Donja Orovica","2020-01-14 12:36:21","2020-01-14 12:36:21",1
15324,"Drlače","2020-01-14 12:36:21","2020-01-14 12:36:21",1
15350,"Bogatić","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15352,"Zminjak","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15353,"Majur","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15354,"Štitar","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15355,"Crna Bara","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15356,"Glušci","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15357,"Klenje","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15358,"Badovinci","2020-01-14 12:36:23","2020-01-14 12:36:23",1
15359,"Dublje","2020-01-14 12:36:24","2020-01-14 12:36:24",1
15362,"Banovo Polje","2020-01-14 12:36:24","2020-01-14 12:36:24",1
16000,"Leskovac","2020-01-14 12:36:40","2020-01-14 12:36:40",1
16201,"Manojlovce","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16203,"Vučje","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16204,"Miroševce","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16205,"Bojnik","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16206,"Kosančić","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16210,"Vlasotince","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16212,"Svođe","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16213,"Sastav Reka","2020-01-14 12:36:51","2020-01-14 12:36:51",1
16215,"Crna Trava","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16220,"Grdelica","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16221,"Velika Grabovnica","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16222,"Predejane","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16223,"Ruplje","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16230,"Lebane","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16231,"Turekovac","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16232,"Bošnjace","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16233,"Orane","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16240,"Medveđa","2020-01-14 12:36:52","2020-01-14 12:36:52",1
16244,"Gornji Brestovac","2020-01-14 12:36:53","2020-01-14 12:36:53",1
16246,"Sijarinska Banja","2020-01-14 12:36:53","2020-01-14 12:36:53",1
16247,"Tulare","2020-01-14 12:36:53","2020-01-14 12:36:53",1
16248,"Lece","2020-01-14 12:36:53","2020-01-14 12:36:53",1
16251,"Pecanjevce","2020-01-14 12:36:53","2020-01-14 12:36:53",1
16252,"Razgojna","2020-01-14 12:36:53","2020-01-14 12:36:53",1
16253,"Brestovac","2020-01-14 12:36:53","2020-01-14 12:36:53",1
17500,"Vranje","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17507,"Vlase","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17508,"Sveti Ilija","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17510,"Vladičin Han","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17511,"Priboj Vranjski","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17512,"Stubal","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17513,"Lepenica","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17514,"Džep","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17520,"Bujanovac","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17521,"Ristovac","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17522,"Biljača","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17523,"Preševo","2020-01-14 12:36:25","2020-01-14 12:36:25",1
17524,"Klenike","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17525,"Trgovište","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17526,"Donji Stajevac","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17529,"Muhovac","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17530,"Surdulica","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17531,"Jelašnica","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17532,"Vlasina Okruglica","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17533,"Vlasina Rid","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17534,"Vlasina Stojkovićevo","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17535,"Klisura","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17537,"Božica","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17538,"Gornja Lisina","2020-01-14 12:36:26","2020-01-14 12:36:26",1
17540,"Bosilegrad","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17542,"Vranjska Banja","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17543,"Kriva Feja","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17544,"Donja Ljubata","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17545,"Korbevac","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17546,"Bistar","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17547,"Donje Tlamino","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17556,"Reljan","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17557,"Oraovica","2020-01-14 12:36:27","2020-01-14 12:36:27",1
17567,"Bujanovac","2020-01-14 12:36:28","2020-01-14 12:36:28",1
18000,"Niš","2020-01-14 12:36:39","2020-01-14 12:36:39",1
18201,"Lalinac","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18202,"Gornja Toponica","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18204,"Gornji Matejevac","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18205,"Niška Banja","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18206,"Jelašnica","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18207,"Malča","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18208,"Guševac","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18209,"Medoševac","2020-01-14 12:36:46","2020-01-14 12:36:46",1
18210,"Žitkovac","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18211,"Trupale","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18212,"Tešica","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18213,"Gredetin","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18214,"Kulina","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18215,"Veliko Bonjince","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18216,"Korman","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18217,"Ljuberadja","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18219,"Grejač","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18220,"Aleksinac","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18223,"Draževac(kod Aleksinca)","2020-01-14 12:36:47","2020-01-14 12:36:47",1
18224,"Rutevac","2020-01-14 12:36:48","2020-01-14 12:36:48",1
18225,"Katun","2020-01-14 12:36:48","2020-01-14 12:36:48",1
18226,"Aleksinacki Rudnik","2020-01-14 12:36:48","2020-01-14 12:36:48",1
18227,"Subotinac","2020-01-14 12:36:48","2020-01-14 12:36:48",1
18228,"Lužane","2020-01-14 12:36:48","2020-01-14 12:36:48",1
18229,"Mozgovo","2020-01-14 12:36:48","2020-01-14 12:36:48",1
18230,"Soko Banja","2020-01-14 12:36:49","2020-01-14 12:36:49",1
18232,"Čitluk","2020-01-14 12:36:50","2020-01-14 12:36:50",1
18234,"Jošanica","2020-01-14 12:36:50","2020-01-14 12:36:50",1
18235,"Šarbanovac","2020-01-14 12:36:50","2020-01-14 12:36:50",1
18237,"Dugo Polje","2020-01-14 12:36:50","2020-01-14 12:36:50",1
18240,"Gadžin Han","2020-01-14 12:36:50","2020-01-14 12:36:50",1
18241,"Gornji Barbeš","2020-01-14 12:36:50","2020-01-14 12:36:50",1
18242,"Donji Dušnik","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18244,"Zaplanjska Toponica","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18245,"Lički Hanovi","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18246,"Ravna Dubrava","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18250,"Novo Selo","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18251,"Mramor","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18252,"Merošina","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18253,"Jugbogdanovac","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18254,"Donje Međurovo","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18255,"Pukovac","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18257,"Balajinac","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18258,"Jovanovac","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18260,"Popovac","2020-01-14 12:36:51","2020-01-14 12:36:51",1
18300,"Pirot","2020-01-14 12:36:53","2020-01-14 12:36:53",1
18304,"Crnoklište","2020-01-14 12:36:53","2020-01-14 12:36:53",1
18306,"Visoka Rzana","2020-01-14 12:36:53","2020-01-14 12:36:53",1
18307,"Krupač","2020-01-14 12:36:53","2020-01-14 12:36:53",1
18310,"Bela Palanka","2020-01-14 12:36:54","2020-01-14 12:36:54",1
18311,"Sićevo","2020-01-14 12:36:54","2020-01-14 12:36:54",1
18312,"Ostrovica","2020-01-14 12:36:54","2020-01-14 12:36:54",1
18313,"Crvena Reka","2020-01-14 12:36:54","2020-01-14 12:36:54",1
18314,"Dolac","2020-01-14 12:36:54","2020-01-14 12:36:54",1
18315,"Babin Kal","2020-01-14 12:36:54","2020-01-14 12:36:54",1
18320,"Dimitrovgrad","2020-01-14 12:36:55","2020-01-14 12:36:55",1
18321,"Gradina","2020-01-14 12:36:55","2020-01-14 12:36:55",1
18322,"Sukovo","2020-01-14 12:36:55","2020-01-14 12:36:55",1
18323,"Smilovci","2020-01-14 12:36:55","2020-01-14 12:36:55",1
18324,"Kamenica","2020-01-14 12:36:56","2020-01-14 12:36:56",1
18326,"Poganovo","2020-01-14 12:36:56","2020-01-14 12:36:56",1
18330,"Babušnica","2020-01-14 12:36:56","2020-01-14 12:36:56",1
18332,"Strelac","2020-01-14 12:36:56","2020-01-14 12:36:56",1
18333,"Zvonce","2020-01-14 12:36:56","2020-01-14 12:36:56",1
18355,"Temska","2020-01-14 12:36:58","2020-01-14 12:36:58",1
18360,"Svrljig","2020-01-14 12:36:58","2020-01-14 12:36:58",1
