2482,"Ogledalo 3mm+3mm obostrano lepljeno, sa KP obradom i uslugom peskarenja motiva (TIP 2).","m2",1.7550000000,8230.6980056980,14444.8750000000,20.00,2888.98,17333.85,1038,"2021-10-06 19:01:27","2021-10-06 19:01:27",5
2483,"Ogledalo 4mm sa KP obradom i uslugom peskarenja motiva.","m2",0.2650000000,3735.5660377358,989.9250000000,20.00,197.98,1187.91,1038,"2021-10-06 19:01:27","2021-10-06 19:01:27",5
2484,"Ogledalo 4mm sa uslugom izrade fazete do 20mm.","m2",0.7990000000,2156.1952440551,1722.8000000000,20.00,344.56,2067.36,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2485,"Staklo sivi parsol 6mm sa Kp obradom.","m2",0.6320000000,2955.9000000000,1868.1288000000,20.00,373.63,2241.76,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2486,"Ogledalo 4mm sa uslugom izrade fazete do 10mm.","m2",17.6900000000,1895.0800000000,33523.9652000000,20.00,6704.79,40228.76,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2487,"Staklo Flot 4mm sa KP obradom.","m2",0.5300000000,1086.7800000000,575.9934000000,20.00,115.20,691.19,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2488,"Staklo satinirano 4mm sa KP obradom","m2",0.5850000000,1970.6000000000,1152.8010000000,20.00,230.56,1383.36,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2489,"Staklo flot 6mm sa KP obradom.","m2",1.0130000000,1722.8000000000,1745.1964000000,20.00,349.04,2094.24,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2490,"Staklo satinirano 4mm sa KP obradom.","m2",1.3610000000,1970.6000000000,2681.9866000000,20.00,536.40,3218.39,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2491,"Usluga bušenja rupa na staklu prečnika 7mm.","kom",10.0000000000,32.4500000000,324.5000000000,20.00,64.90,389.40,1039,"2021-10-06 19:11:45","2021-10-06 19:11:45",5
2492,"Uramljivanje u ram serije 03.","m",2.4400000000,575.0000000000,1403.0000000000,20.00,280.60,1683.60,1040,"2021-10-06 19:14:59","2021-10-06 19:14:59",5
2493,"Uramljivanje u ram serije 13.","m",2.7600000000,658.3333333333,1817.0000000000,20.00,363.40,2180.40,1040,"2021-10-06 19:14:59","2021-10-06 19:14:59",5
2494,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",29.2170000000,2596.0000000000,75847.3320000000,20.00,15169.47,91016.80,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2495,"Termoizolaciono staklo Elow 4mm+16+Satinirano 4mm","m2",0.5570000000,3894.0000000000,2168.9580000000,20.00,433.79,2602.75,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2496,"Termoizolaciono staklo Elow 4mm+16+Griz 4mm.","m2",0.4000000000,2950.0000000000,1180.0000000000,20.00,236.00,1416.00,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2497,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm.","m2",9.6980000000,4826.2000000000,46804.4876000000,20.00,9360.90,56165.39,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2498,"Troslojno termoizolaciono staklo Elow 4mm+16+Delta 4mm+16+Solar 4mm.","m2",3.0130000000,5180.2000000000,15607.9426000000,20.00,3121.59,18729.53,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2499,"Troslojno termoizolaciono staklo Elow 4mm+16+Griz 4mm+16+Solar 4mm.","m2",1.5080000000,5180.2000000000,7811.7416000000,20.00,1562.35,9374.09,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2500,"Termoizolaciono staklo Elow 4mm+10+Flot 4mm.","m2",3.9820000000,2596.0000000000,10337.2720000000,20.00,2067.45,12404.72,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2501,"Staklo Satinirano 4mm rezano na meru.","m2",0.8890000000,2360.0000000000,2098.0400000000,20.00,419.61,2517.65,1041,"2021-10-07 12:57:10","2021-10-07 12:57:10",5
2502,"Termoizolaciono staklo Elow 4mm+18+Flot 4mm.","m2",4.5410000000,2478.0000000000,11252.5980000000,20.00,2250.52,13503.12,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2503,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",13.7830000000,2837.9000000000,39114.7757000000,20.00,7822.96,46937.74,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2504,"Termoizolaciono staklo Griz 4mm+16+Flot 4mm.","m2",1.1380000000,2572.4000000000,2927.3912000000,20.00,585.48,3512.87,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2505,"Termoizolaciono staklo Flot 4mm+18+Flot 4mm.","m2",8.8440000000,2218.4000000000,19619.5296000000,20.00,3923.91,23543.44,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2506,"Troslojno termoizolaciono staklo Elow 4mm+12+Satinirano 4mm+12+Solar 4mm.","m2",1.7140000000,5504.7000000000,9435.0558000000,20.00,1887.01,11322.07,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2507,"Troslojno termoizolaciono staklo Flot 4mm+16+Flot 4mm+16+Solar 4mm.","m2",14.2900000000,4076.9000000000,58258.9010000000,20.00,11651.78,69910.68,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2508,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",1.8720000000,2837.9000000000,5312.5488000000,20.00,1062.51,6375.06,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2509,"Usluga Peskarenja stakla sa motivom.","m2",0.3510000000,2006.0000000000,704.1060000000,20.00,140.82,844.93,1042,"2021-10-07 13:42:23","2021-10-07 13:42:23",5
2510,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",6.2050000000,2596.0000000000,16108.1800000000,20.00,3221.64,19329.82,1043,"2021-10-07 14:04:48","2021-10-07 14:04:48",5
2511,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",29.1500000000,2950.0000000000,85992.5000000000,20.00,17198.50,103191.00,1043,"2021-10-07 14:04:48","2021-10-07 14:04:48",5
2512,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","m2",5.7390000000,2950.0000000000,16930.0500000000,20.00,3386.01,20316.06,1043,"2021-10-07 14:04:48","2021-10-07 14:04:48",5
2513,"Termoizolaciono staklo Elow 4mm+16+Griz 4mm.","m2",0.8160000000,2950.0000000000,2407.2000000000,20.00,481.44,2888.64,1043,"2021-10-07 14:04:48","2021-10-07 14:04:48",5
2514,"Termoizolaciono staklo Elow 4mm+16+Satinirano 4mm","m2",0.6270000000,3776.0000000000,2367.5520000000,20.00,473.51,2841.06,1043,"2021-10-07 14:04:48","2021-10-07 14:04:48",5
2515,"Termoizolaciono staklo Flot 4mm+20+Stopsol bronza 4mm.","m2",2.0500000000,5605.4634146341,11491.2000000000,20.00,2298.24,13789.44,1044,"2021-10-07 14:21:01","2021-10-07 14:21:01",5
2516,"Troslojno termoizolaciono staklo Elow 4mm+12+Flot 4mm+12+Solar 4mm.","m2",4.1360000000,4977.8872501612,20588.5416666667,20.00,4117.71,24706.25,1045,"2021-10-07 18:15:22","2021-10-07 18:15:22",5
2517,"Termoizolaciono staklo Flot 4mm+16+Griz 4mm.","m2",0.2340000000,2714.0000000000,635.0760000000,20.00,127.02,762.10,1045,"2021-10-07 18:15:22","2021-10-07 18:15:22",5
2518,"Uramljivanje u ram serije 01.","m",6.7200000000,491.6666666667,3304.0000000000,20.00,660.80,3964.80,1046,"2021-10-11 18:20:45","2021-10-11 18:20:45",5
2519,"Staklo 2mm ugrađeno u ramove.","m2",0.6000000000,1430.0000000000,858.0000000000,20.00,171.60,1029.60,1046,"2021-10-11 18:20:45","2021-10-11 18:20:45",5
2520,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm.","m2",5.9460000000,4826.2000000000,28696.5852000000,20.00,5739.32,34435.91,1047,"2021-10-11 18:30:59","2021-10-11 18:30:59",5
2521,"Ogledalo 4mm KP, dimenzije 1598x318mm 3 komada.","m2",1.5400000000,1731.8181818182,2667.0000000000,20.00,533.40,3200.40,1048,"2021-10-11 18:34:05","2021-10-11 18:34:05",5
2522,"Ogledalo 4mm KP, dimenzije 1500x223mm 5 komada.","m2",1.6900000000,1722.8698224852,2911.6500000000,20.00,582.33,3493.98,1048,"2021-10-11 18:34:05","2021-10-11 18:34:05",5
2523,"Satinirano staklo 4mm rezano na meru.","m2",1.1410000000,2400.0000000000,2738.4000000000,20.00,547.68,3286.08,1049,"2021-10-11 18:37:22","2021-10-11 18:37:22",5
2524,"Staklo Pampleks 3.3.1.mm rezano prema datom šablonu.","m2",0.3020000000,4600.0000000000,1389.2000000000,20.00,277.84,1667.04,1050,"2021-10-11 18:48:15","2021-10-11 18:48:15",5
2525,"Satinirano staklo 4mm rezano na meru.","m2",0.8910000000,2400.0000000000,2138.4000000000,20.00,427.68,2566.08,1051,"2021-10-12 18:11:38","2021-10-12 18:11:38",5
2526,"Staklo parsol bronza 4mm rezano na meru.","m2",0.4590000000,2700.0000000000,1239.3000000000,20.00,247.86,1487.16,1051,"2021-10-12 18:11:38","2021-10-12 18:11:38",5
2527,"Staklo flot 4mm KP, dimenzije 336x315mm 40 komada.","m2",4.2800000000,1102.8037383178,4720.0000000000,20.00,944.00,5664.00,1052,"2021-10-13 13:24:00","2021-10-13 13:24:00",1
2528,"Ogledalo 4mm sa KP obradom, 1750x387mm 100 komada.","m2",68.2000000000,1722.7653958944,117492.6000000000,20.00,23498.52,140991.12,1052,"2021-10-13 13:24:00","2021-10-13 13:24:00",1
2529,"Ogledalo 3mm sa fazetom do 10mm, 830x310mm 4 komada.","m2",1.0300000000,1619.4417475728,1668.0250000000,20.00,333.60,2001.63,1052,"2021-10-13 13:24:00","2021-10-13 13:24:00",1
2530,"Ogledalo 4mm KP, 1447x397mm 2 komada.","m2",1.1600000000,1716.9324712644,1991.6416666667,20.00,398.33,2389.97,1052,"2021-10-13 13:24:00","2021-10-13 13:24:00",1
2531,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",5.3110000000,2596.0000000000,13787.3560000000,20.00,2757.47,16544.83,1053,"2021-10-13 18:31:50","2021-10-13 18:31:50",5
2532,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",24.0920000000,2596.0000000000,62542.8320000000,20.00,12508.57,75051.40,1054,"2021-10-13 18:34:27","2021-10-13 18:34:27",5
2533,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","m2",5.6760000000,2950.0000000000,16744.2000000000,20.00,3348.84,20093.04,1055,"2021-10-13 18:56:36","2021-10-13 18:56:36",5
2534,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",15.0710000000,2950.0000000000,44459.4500000000,20.00,8891.89,53351.34,1055,"2021-10-13 18:56:36","2021-10-13 18:56:36",5
2535,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",1.4080000000,2596.0000000000,3655.1680000000,20.00,731.03,4386.20,1055,"2021-10-13 18:56:36","2021-10-13 18:56:36",5
2536,"Staklo flot 8mm sa KP obradom.","m2",5.5940000000,3540.0000000000,19802.7600000000,20.00,3960.55,23763.31,1056,"2021-10-14 09:06:43","2021-10-14 09:55:18",5
2537,"Staklo flot 10mm sa KP obradom.","m2",13.0030000000,4425.0000000000,57538.2750000000,20.00,11507.66,69045.94,1056,"2021-10-14 09:06:43","2021-10-14 09:55:18",5
2538,"Staklo flot 8mm sa KP obradom.","m2",2.2310000000,3540.0000000000,7897.7400000000,20.00,1579.55,9477.29,1056,"2021-10-14 09:06:43","2021-10-14 09:55:18",5
2539,"Usluga bušenja rupa na staklu prečnika 14mm","kom",3.0000000000,150.0000000000,450.0000000000,20.00,90.00,540.00,1056,"2021-10-14 09:06:43","2021-10-14 09:55:18",5
2540,"Usluga izrade ureza na staklu za šarku.","kom",9.0000000000,400.0000000000,3600.0000000000,20.00,720.00,4320.00,1056,"2021-10-14 09:06:43","2021-10-14 09:55:18",5
2541,"Staklo Crni Lakobel 4mm sa KP obradom.","m2",0.5850000000,4956.0000000000,2899.2600000000,20.00,579.85,3479.11,1057,"2021-10-14 09:11:02","2021-10-14 09:11:02",5
2542,"Usluga bušenja rupa na staklu prečnika 10mm.","kom",2.0000000000,91.6666666667,183.3333333333,20.00,36.67,220.00,1057,"2021-10-14 09:11:02","2021-10-14 09:11:02",5
2543,"Zamena polupanog Termoizolacionog stakla Flot 4mm+16+Katedral 4mm.","m2",0.4650000000,6437.7240143369,2993.5416666667,20.00,598.71,3592.25,1058,"2021-10-14 09:22:16","2021-10-14 09:22:16",5
2544,"Uramljivanje slika u ram serije 13.","m",22.7800000000,658.4723441615,15000.0000000000,20.00,3000.00,18000.00,1059,"2021-10-14 09:26:26","2021-10-14 09:26:26",5
2545,"Staklo Pampleks 3.3.1mm rezano prema datom šablonu sa KP obradom.","m2",0.7940000000,4600.0000000000,3652.4000000000,20.00,730.48,4382.88,1060,"2021-10-14 09:30:58","2021-10-14 09:30:58",5
2546,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",15.4540000000,2837.9000000000,43856.9066000000,20.00,8771.38,52628.29,1061,"2021-10-14 10:04:48","2021-10-14 10:04:48",5
2547,"Termoizolaciono staklo Flot 4mm+16+Elow 4mm.","m2",2.0400000000,2466.2000000000,5031.0480000000,20.00,1006.21,6037.26,1061,"2021-10-14 10:04:48","2021-10-14 10:04:48",5
2548,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","m2",0.6330000000,2837.9000000000,1796.3907000000,20.00,359.28,2155.67,1061,"2021-10-14 10:04:48","2021-10-14 10:04:48",5
2549,"Termoizolaciono staklo Elow 4mm+12+Delta 4mm.","m2",0.3090000000,2837.9000000000,876.9111000000,20.00,175.38,1052.29,1061,"2021-10-14 10:04:48","2021-10-14 10:04:48",5
2550,"Termoizolaciono staklo Katedral 4mm+16+Elow 4mm.","m2",1.1720000000,2837.9000000000,3326.0188000000,20.00,665.20,3991.22,1061,"2021-10-14 10:04:48","2021-10-14 10:04:48",5
2551,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",6.2050000000,2596.0000000000,16108.1800000000,20.00,3221.64,19329.82,1062,"2021-10-14 10:05:37","2021-10-14 10:05:37",5
2552,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",29.1500000000,2950.0000000000,85992.5000000000,20.00,17198.50,103191.00,1062,"2021-10-14 10:05:37","2021-10-14 10:05:37",5
2553,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","m2",5.7390000000,2950.0000000000,16930.0500000000,20.00,3386.01,20316.06,1062,"2021-10-14 10:05:37","2021-10-14 10:05:37",5
2554,"Termoizolaciono staklo Elow 4mm+16+Griz 4mm.","m2",0.8160000000,2950.0000000000,2407.2000000000,20.00,481.44,2888.64,1062,"2021-10-14 10:05:37","2021-10-14 10:05:37",5
2555,"Termoizolaciono staklo Elow 4mm+16+Satinirano 4mm","m2",0.6270000000,3776.0000000000,2367.5520000000,20.00,473.51,2841.06,1062,"2021-10-14 10:05:37","2021-10-14 10:05:37",5
2556,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",24.0920000000,2596.0000000000,62542.8320000000,20.00,12508.57,75051.40,1063,"2021-10-14 10:06:03","2021-10-14 10:06:03",5
2557,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","m2",5.6760000000,2950.0000000000,16744.2000000000,20.00,3348.84,20093.04,1064,"2021-10-14 10:06:22","2021-10-14 10:06:22",5
2558,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",15.0710000000,2950.0000000000,44459.4500000000,20.00,8891.89,53351.34,1064,"2021-10-14 10:06:22","2021-10-14 10:06:22",5
2559,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",1.4080000000,2596.0000000000,3655.1680000000,20.00,731.03,4386.20,1064,"2021-10-14 10:06:22","2021-10-14 10:06:22",5
2560,"Ogledalo 4mm rezano na meru, dimenzije 650x900mm.","m2",0.6100000000,3510.0000000000,2141.1000000000,20.00,428.22,2569.32,1065,"2021-10-14 11:01:32","2021-10-14 11:01:32",5
2561,"Uramljivanje ogledala u ram serije 28.","m",3.5000000000,1491.6666666667,5220.8333333333,20.00,1044.17,6265.00,1065,"2021-10-14 11:01:32","2021-10-14 11:01:32",5
2562,"Vatrostalno staklo 4mm rezano na meru, dimenzije 520x300mm 1 komad.","m2",0.1600000000,29500.0000000000,4720.0000000000,20.00,944.00,5664.00,1065,"2021-10-14 11:01:32","2021-10-14 11:01:32",5
2563,"Ogledalo 4mm KP, dimenzije 1447x397mm 5 komada.","m2",2.8900000000,1722.8402537486,4979.0083333333,20.00,995.80,5974.81,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2564,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 341x454mm 6 komada.","m2",0.9400000000,2325.0620567376,2185.5583333333,20.00,437.11,2622.67,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2565,"Ogledalo 3mm sa fazetom 10mm 830x310mm 5 komada.","m2",1.2900000000,1616.3242894057,2085.0583333333,20.00,417.01,2502.07,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2566,"Staklo Parsol bronza 4mm KP 1022x200mm 60 komada.","m2",12.4200000000,1887.9998658078,23448.9583333333,20.00,4689.79,28138.75,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2567,"Staklo Parsol bronza 4mm KP 247x200mm 60 komada.","m2",3.0000000000,1888.0000000000,5664.0000000000,20.00,1132.80,6796.80,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2568,"Staklo flot 4mm KP, dimenzije 336x315mm 60 komada.","m2",6.4200000000,1102.8037383178,7080.0000000000,20.00,1416.00,8496.00,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2569,"Staklo flot 4mm KP, dimenzije 544x328mm 40 komada.","m2",7.2000000000,1086.9108796296,7825.7583333333,20.00,1565.15,9390.91,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2570,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 410x540mm 140 komada.","m2",31.2200000000,1377.9014520606,43018.0833333333,20.00,8603.62,51621.70,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2571,"Staklo flot 4mm KP, dimnzije 315x535mm 140 komada.","m2",23.8000000000,1086.9880952381,25870.3166666667,20.00,5174.06,31044.38,1066,"2021-10-19 13:46:26","2021-10-19 13:46:26",1
2572,"Staklo flot 6mm sa KP obradom.","m2",0.4780000000,1722.8000000000,823.4984000000,20.00,164.70,988.20,1067,"2021-10-19 13:53:16","2021-10-19 13:53:16",1
2573,"Usluga bušenja rupa na staklu prečnika 35mm.","kom",3.0000000000,82.6000000000,247.8000000000,20.00,49.56,297.36,1067,"2021-10-19 13:53:16","2021-10-19 13:53:16",1
2574,"Usluga bušenja rupa na staklu prečnika 7mm.","kom",2.0000000000,32.4500000000,64.9000000000,20.00,12.98,77.88,1067,"2021-10-19 13:53:16","2021-10-19 13:53:16",1
2575,"Staklo Flot 6mm rezano na meru sa uslugom KP obrade.","m2",0.4900000000,3588.4353741497,1758.3333333333,20.00,351.67,2110.00,1068,"2021-10-23 10:16:57","2021-10-23 10:16:57",5
2576,"Konektor za staklo GC-s CP.","kom",16.0000000000,294.0000000000,4704.0000000000,20.00,940.80,5644.80,1069,"2021-10-23 10:26:56","2021-10-23 10:26:56",5
2577,"Zamena polupanog termoizolacionog stakla flot 4mm+12+flot 4mm.","m2",6.9630000000,5460.0000000000,38017.9800000000,20.00,7603.60,45621.58,1070,"2021-10-23 10:44:32","2021-10-23 10:44:32",5
2578,"Uramljivanje u ram serije 12.","m",12.2000000000,491.6666666667,5998.3333333333,20.00,1199.67,7198.00,1071,"2021-10-23 10:49:55","2021-10-23 10:49:55",5
2579,"Uramljivanje u ram serije 01.","m",12.7000000000,491.6666666667,6244.1666666667,20.00,1248.83,7493.00,1071,"2021-10-23 10:49:55","2021-10-23 10:49:55",5
2580,"Uramljivanje u ram serije 12.","m",12.2000000000,491.6666666667,5998.3333333333,20.00,1199.67,7198.00,1072,"2021-10-23 10:49:55","2021-10-23 10:49:55",5
2581,"Uramljivanje u ram serije 01.","m",12.7000000000,491.6666666667,6244.1666666667,20.00,1248.83,7493.00,1072,"2021-10-23 10:49:55","2021-10-23 10:49:55",5
2582,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",26.5930000000,2950.0000000000,78449.3500000000,20.00,15689.87,94139.22,1073,"2021-10-23 11:01:45","2021-10-23 11:01:45",5
2583,"Termoizolaciono staklo Elow 4mm+16+Satinirano 4mm","m2",1.2380000000,3776.0000000000,4674.6880000000,20.00,934.94,5609.63,1073,"2021-10-23 11:01:45","2021-10-23 11:01:45",5
2584,"Termoizolaciono staklo Elow 4mm+16+Stopsol bronza 4mm.","m2",0.5670000000,5168.4000000000,2930.4828000000,20.00,586.10,3516.58,1073,"2021-10-23 11:01:45","2021-10-23 11:01:45",5
2585,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","m2",3.2460000000,2950.0000000000,9575.7000000000,20.00,1915.14,11490.84,1073,"2021-10-23 11:01:45","2021-10-23 11:01:45",5
2586,"Termoizolaciono staklo Katedral 4mm+16+Elow 4mm.","m2",0.7560000000,2950.0000000000,2230.2000000000,20.00,446.04,2676.24,1073,"2021-10-23 11:01:45","2021-10-23 11:01:45",5
2587,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",0.8990000000,2596.0000000000,2333.8040000000,20.00,466.76,2800.56,1074,"2021-10-23 11:03:59","2021-10-23 11:03:59",5
2588,"Satinirano staklo 4mm rezano na meru.","m2",2.3200000000,2360.0000000000,5475.2000000000,20.00,1095.04,6570.24,1075,"2021-10-23 11:23:59","2021-11-16 19:58:10",1
2589,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","m2",6.4860000000,2596.0000000000,16837.6560000000,20.00,3367.53,20205.19,1075,"2021-10-23 11:23:59","2021-11-16 19:58:10",1
2590,"Termoizolaciono staklo Elow 4mm+16+Griz 4mm.","m2",1.0800000000,2950.0000000000,3186.0000000000,20.00,637.20,3823.20,1075,"2021-10-23 11:23:59","2021-11-16 19:58:10",1
2591,"Termoizolaciono staklo Elow 4mm+16+Satinirano 4mm","m2",1.1660000000,3776.0000000000,4402.8160000000,20.00,880.56,5283.38,1075,"2021-10-23 11:23:59","2021-11-16 19:58:10",1
2592,"Termoizolaciono staklo Flot 6mm+16+Flot 6mm.","m2",44.2370000000,2111.7315068080,93416.6666666667,20.00,18683.33,112100.00,1076,"2021-10-24 11:12:26","2021-10-24 11:12:26",1
2593,"Termoizolaciono staklo Flot 4mm+18+Plavi stopsol 6mm.","m2",7.7720000000,6183.2000000000,48055.8304000000,20.00,9611.17,57667.00,1077,"2021-10-25 09:12:58","2021-10-25 09:12:58",1
2594,"Termoizolaciono staklo Pampleks 3.3.1.mm+18+Plavi stopsol 6mm.","m2",2.1550000000,8661.2000000000,18664.8860000000,20.00,3732.98,22397.87,1077,"2021-10-25 09:12:58","2021-10-25 09:12:58",1
2595,"Staklo Pampleks 3.3.1mm sa KP obradom.","m2",3.7260000000,3894.0000000000,14509.0440000000,20.00,2901.81,17410.85,1077,"2021-10-25 09:12:58","2021-10-25 09:12:58",1
2596,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","m2",3.2340000000,2950.0000000000,9540.3000000000,20.00,1908.06,11448.36,1077,"2021-10-25 09:12:58","2021-10-25 09:12:58",1
2597,"Termoizolaciono staklo Flot 4mm+12+Flot 4mm","m2",4.0770000000,2360.0000000000,9621.7200000000,20.00,1924.34,11546.06,1077,"2021-10-25 09:12:58","2021-10-25 09:12:58",1
2598,"Staklo flot 8mm.","m2",1.1530000000,3900.0000000000,4496.7000000000,20.00,899.34,5396.04,1078,"2021-10-26 09:09:25","2021-10-26 09:09:25",5
2599,"Usluga Kaljenja stakla debljine 8mm.","m2",1.1530000000,2333.3333333333,2690.3333333333,20.00,538.07,3228.40,1078,"2021-10-26 09:09:25","2021-10-26 09:09:25",5
2600,"Usluga Kp obrade stakla debljinje 8mm.","m",4.8900000000,241.6666666667,1181.7500000000,20.00,236.35,1418.10,1078,"2021-10-26 09:09:25","2021-10-26 09:09:25",5
2601,"Usluga bušenja rupa na staklu prečnika 14mm.","kom",7.0000000000,183.3333333333,1283.3333333333,20.00,256.67,1540.00,1078,"2021-10-26 09:09:25","2021-10-26 09:09:25",5
2602,"Izlazak na teren.","kom",1.0000000000,416.6666666667,416.6666666667,20.00,83.33,500.00,1078,"2021-10-26 09:09:25","2021-10-26 09:09:25",5
2603,"Šarka SUOMI CP.","kom",3.0000000000,1657.5000000000,4972.5000000000,20.00,994.50,5967.00,1078,"2021-10-26 09:09:25","2021-10-26 09:09:25",5
2604,"Ogledalo 3mm sa uslugom izrade fazete do 10mm.","m2",0.4860000000,2849.3827160494,1384.8000000000,20.00,276.96,1661.76,1079,"2021-10-26 09:33:19","2021-10-26 09:33:19",5
2605,"Staklo Flot 8mm sa Kp obradom jedne duže strane.","m2",0.8690000000,3515.1898734177,3054.7000000000,20.00,610.94,3665.64,1079,"2021-10-26 09:33:19","2021-10-26 09:33:19",5
2606,"Staklo parsol bronza 4mm rezano na meru.","m2",0.1780000000,2500.0000000000,445.0000000000,20.00,89.00,534.00,1079,"2021-10-26 09:33:19","2021-10-26 09:33:19",5
2607,"Satinirano staklo 4mm rezano na meru.","m2",0.8910000000,2360.0000000000,2102.7600000000,20.00,420.55,2523.31,1080,"2021-10-26 09:40:07","2021-10-26 09:40:07",5
2608,"Staklo parsol bronza 4mm rezano na meru.","m2",0.4590000000,2500.0000000000,1147.5000000000,20.00,229.50,1377.00,1080,"2021-10-26 09:40:07","2021-10-26 09:40:07",5
2609,"Izrada, transport i montaža staklenih vrata od kaljenog stakla debljine 8mm sa pratećim okovom, dimenzije 2246x753mm.","kom",1.0000000000,27694.3333333333,27694.3333333333,20.00,5538.87,33233.20,1081,"2021-10-26 10:01:50","2021-10-26 10:01:50",5
2610,"Izrada, transport i montaža Klizne staklene tuš kabine od kaljenog stakla debljine 8mm, dimenzije 1260x2100mm.","kom",1.0000000000,45104.0000000000,45104.0000000000,20.00,9020.80,54124.80,1081,"2021-10-26 10:01:50","2021-10-26 10:01:50",5
2611,"Termoizolaciono staklo Elow 4mm+18+Flot 4mm.","m2",11.1270000000,2596.0000000000,28885.6920000000,20.00,5777.14,34662.83,1082,"2021-10-26 10:12:48","2021-10-26 10:12:48",5
2612,"Termoizolaciono staklo Griz 4mm+18+Flot 4mm.","m2",2.1690000000,2714.0000000000,5886.6660000000,20.00,1177.33,7064.00,1082,"2021-10-26 10:12:48","2021-10-26 10:12:48",5
2613,"Termoizolaciono staklo Flot 4mm+L+Flot 4mm.","m2",3.4980000000,2360.0000000000,8255.2800000000,20.00,1651.06,9906.34,1082,"2021-10-26 10:12:48","2021-10-26 10:12:48",5
2614,"Termoizolaciono staklo Elow 4mm+18+Flot 4mm.","m2",2.8250000000,2596.0000000000,7333.7000000000,20.00,1466.74,8800.44,1082,"2021-10-26 10:12:48","2021-10-26 10:12:48",5
2615,"Troslojno termoizolaciono staklo Flot 4mm+16+Flot 4mm+16+Solar 4mm.","m2",1.7390000000,4484.0000000000,7797.6760000000,20.00,1559.54,9357.22,1082,"2021-10-26 10:12:48","2021-10-26 10:12:48",5
