2768,"Ogledalo 3mm rezano na meru FI 610mm 5 komada.","M2",2.3800000000,2162.6680672269,5147.15,20.00,1029.43,6176.58,1147
2769,"Ogledalo 3mm rezano na meru FI 760mm 16 komada.","M2",11.3000000000,2111.1504424779,23856.00,20.00,4771.20,28627.20,1147
2770,"Ogledalo 3mm rezano na meru FI 800mm 5 komada.","M2",3.7900000000,2493.4036939314,9450.00,20.00,1890.00,11340.00,1147
2771,"Ogledalo 3mm rezano na meru FI 900mm 5 komada.","M2",4.9000000000,2001.3044217687,9806.39,20.00,1961.28,11767.67,1147
2772,"Ogledalo 4mm sa KP obradom.","M2",4.6620000000,1722.8000000000,8031.69,20.00,1606.34,9638.03,1148
2773,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 444x341mm 4 komada.","M2",0.6100000000,2366.9262295082,1443.83,20.00,288.76,1732.59,1149
2774,"Staklo flot 4mm rezano na meru.","M2",1.2960000000,1180.0000000000,1529.28,20.00,305.86,1835.14,1150
2775,"Termoizolaciono staklo Elow 4mm+16+Griz 4mm.","M2",0.4680000000,2950.0000000000,1380.60,20.00,276.12,1656.72,1150
2776,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",10.4460000000,2950.0000000000,30815.70,20.00,6163.14,36978.84,1151
2777,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",2.0630000000,2950.0000000000,6085.85,20.00,1217.17,7303.02,1151
2778,"Ogledalo 3mm sa uslugom izrade fazete do 10mm.","M2",1.7030000000,2505.0792718732,4266.15,20.00,853.23,5119.38,1152
2779,"Ogledalo 3mm rezano prema datom šablonu sa KP obradom.","M2",0.7130000000,2925.6311360449,2085.98,20.00,417.19,2503.17,1152
2780,"Staklo Crni Lakobel 4mm sa KP obradom.","M2",1.5550000000,5488.1136120043,8534.02,20.00,1706.80,10240.82,1152
2781,"Slikarsko platno 900x1000mm.","PCS",1.0000000000,1750.0000000000,1750.00,20.00,350.00,2100.00,1152
2782,"Ogledalo 4mm sa uslugom izrade fazete do 20mm.","M2",0.7050000000,3263.8297872340,2301.00,20.00,460.20,2761.20,1153
2783,"Ogledalo 4mm sa KP obradom.","M2",1.5690000000,2647.2912683238,4153.60,20.00,830.72,4984.32,1154
2784,"Staklo stopsol bronza 4mm sa KP obradom.","M2",3.2440000000,5426.6543362104,17604.07,20.00,3520.81,21124.88,1154
2785,"Usluga izrade ureza na staklu za šaltere.","PCS",1.0000000000,400.0000000000,400.00,20.00,80.00,480.00,1154
2786,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",18.1900000000,2596.0000000000,47221.24,20.00,9444.25,56665.49,1155
2787,"Termoizolaciono staklo Elow 4mm+16+Flot 6mm.","M2",3.5710000000,3540.0000000000,12641.34,20.00,2528.27,15169.61,1155
2788,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",18.1900000000,2596.0000000000,47221.24,20.00,9444.25,56665.49,1156
2789,"Termoizolaciono staklo Elow 4mm+16+Flot 6mm.","M2",3.5710000000,3540.0000000000,12641.34,20.00,2528.27,15169.61,1156
2790,"Termoizolaciono staklo Flot 4mm+9+Stopsol Bronza 4mm.","M2",1.9280000000,5900.0000000000,11375.20,20.00,2275.04,13650.24,1157
2791,"Termoizolaciono staklo Flot 4mm+16+Stopsol bronza 4mm.","M2",5.6590000000,5605.0000000000,31718.70,20.00,6343.74,38062.44,1158
2792,"Ogledalo 4mm sa uslugom izrade fazete do 10mm.","M2",0.7200000000,4250.9259259259,3060.67,20.00,612.13,3672.80,1159
2793,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Flot 4mm.","M2",10.7460000000,4212.6000000000,45268.60,20.00,9053.72,54322.32,1160
2794,"Termoizolaciono staklo Elow 4mm+18+Flot 4mm.","M2",37.1300000000,2596.0000000000,96389.48,20.00,19277.90,115667.38,1160
2795,"Troslojno termoizolaciono staklo Flot 4mm+12+Flot 4mm+12+Solar 4mm.","M2",6.0890000000,4484.0000000000,27303.08,20.00,5460.62,32763.70,1160
2796,"Troslojno termoizolaciono staklo Flot 4mm+16+Flot 4mm+16+Solar 4mm.","M2",7.8150000000,4484.0000000000,35042.46,20.00,7008.49,42050.95,1160
2797,"Troslojno termoizolaciono staklo Flot 4mm+12+Griz 4mm+12+Solar 4mm.","M2",0.9220000000,4838.0000000000,4460.64,20.00,892.13,5352.77,1160
2798,"Termoizolaciono staklo Flot 4mm+18+Griz 4mm","M2",0.8000000000,2714.0000000000,2171.20,20.00,434.24,2605.44,1160
2799,"Termoizolaciono staklo Flot 4mm+18+Satinirano 4mm.","M2",0.8660000000,3540.0000000000,3065.64,20.00,613.13,3678.77,1160
2800,"Termoizolaciono staklo Flot 4mm+18+Solar 4mm.","M2",0.9990000000,2950.0000000000,2947.05,20.00,589.41,3536.46,1160
2801,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm.","M2",7.0460000000,4826.0000000000,34004.00,20.00,6800.80,40804.80,1160
2802,"Termoizolaciono staklo Flot 4mm+16+Flot 4mm.","M2",17.4190000000,2360.0000000000,41108.84,20.00,8221.77,49330.61,1160
2803,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",15.8030000000,2596.0000000000,41024.59,20.00,8204.92,49229.51,1161
2804,"Termoizolaciono staklo Delta 4mm+16+Flot 4mm.","M2",0.2910000000,2714.0000000000,789.77,20.00,157.95,947.72,1161
2805,"Staklo Pampleks 3.3.1mm rezano prema datom šablonu sa KP obradom.","M2",0.3200000000,4600.0000000000,1472.00,20.00,294.40,1766.40,1162
2806,"Zamena polupanog flot stakla debljine 10mm na objektu u ulici Kralja Petra I br. 27-29.","M2",6.5400000000,7200.0000000000,47088.00,20.00,9417.60,56505.60,1163
2807,"Izrada, transport i montaža staklene tuš kabine od kaljenog stakla debljine 8mm, dimenzije 895x880x2150mm.","M2",3.8100000000,10846.4566929134,41325.00,20.00,8265.00,49590.00,1164
2808,"Izrada, transport i montaža staklene tuš kabine od kaljenog stakla debljine 8mm, dimenzije 926x2150mm.","M2",1.9300000000,13668.3937823834,26380.00,20.00,5276.00,31656.00,1164
2809,"Izrada, transport i montaža staklenog paravana od kaljenog stakla debljine 8mm, dimenzije 1500x800mm.","M2",1.2400000000,8732.2580645161,10828.00,20.00,2165.60,12993.60,1164
2810,"Izrada, transport i montaža staklenog paravana od kaljenog stakla debljine 8mm, dimenzije 1070x740mmmm.","M2",0.8100000000,10261.7283950617,8312.00,20.00,1662.40,9974.40,1164
2811,"Izrada, transport i montaža Sivog ogledala debljine 4mm sa KP obradom i bušenjem rupe fi 45mm.","M2",5.3500000000,7325.0841121495,39189.20,20.00,7837.84,47027.04,1164
2812,"Izrada, transport i montaža ogledala debljine 4mm prema datim šablonima sa Kp obradom.","M2",7.0300000000,4314.5471787577,30331.27,20.00,6066.25,36397.52,1164
2817,"Uramljivanje u ram serije 12.","M",2.5600000000,491.6666666667,1258.67,20.00,251.73,1510.40,1167
2818,"Staklo 2mm ugrađeno u ram.","M2",0.3700000000,1430.0000000000,529.10,20.00,105.82,634.92,1167
2819,"Slikarsko platno.","M2",1.0300000000,825.0000000000,849.75,20.00,169.95,1019.70,1168
2820,"Uramljivanje u ram serije 02.","M",2.9600000000,491.6666666667,1455.33,20.00,291.07,1746.40,1169
2821,"Staklo 2mm ugrađeno u ram.","M2",0.4000000000,1430.0000000000,572.00,20.00,114.40,686.40,1169
2822,"Uramljivanje u ram serije 13.","M",10.2800000000,658.3333333333,6767.67,20.00,1353.53,8121.20,1170
2823,"Termoizolaciono staklo Flot 4mm+12+Flot 4mm.","M2",0.2000000000,3250.0000000000,650.00,20.00,130.00,780.00,1171
2824,"Staklo satinirano 4mm sa KP obradom.","M2",0.4610000000,1888.0000000000,870.37,20.00,174.07,1044.44,1172
2825,"Staklo Parsol bronza 5mm sa KP oradom.","M2",0.4050000000,2360.0000000000,955.80,20.00,191.16,1146.96,1172
2826,"Staklo sivi parsol 6mm sa Kp obradom.","M2",0.2270000000,2832.0000000000,642.86,20.00,128.57,771.43,1172
2827,"Staklo flot 4mm KP, 6 rupa fi 7mm, 820x377mm 45 komada.","M2",14.0400000000,1711.0001187085,24022.44,20.00,4804.49,28826.93,1173
2828,"Staklo flot 4mm KP, 336x315mm 180 komada.","M2",19.2600000000,1102.8037383178,21240.00,20.00,4248.00,25488.00,1173
2829,"Staklo flot 4mm sa KP obradom i bušenjem rupa fi 7mm, 340x340mm 40 komada.","M2",4.6800000000,2751.3158831909,12876.16,20.00,2575.23,15451.39,1173
2830,"Ogledalo 4mm sa KP obradom, 980x380mm 100 komada.","M2",37.5000000000,1722.8000000000,64605.00,20.00,12921.00,77526.00,1173
2831,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 341x454mm 120 komada.","M2",17.7200000000,2466.8124529722,43711.92,20.00,8742.38,52454.30,1173
2832,"Staklo Parsol bronza 4mm sa KP obradom, 668x225mm 30 komada.","M2",4.5600000000,1888.0000000000,8609.28,20.00,1721.86,10331.14,1173
2833,"Ogledalo 3mm sa fazetom do 10mm, 750x360mm 6 komada.","M2",1.6200000000,1622.7417695473,2628.84,20.00,525.77,3154.61,1173
2834,"Satinirano staklo 4mm sa KP obradom i bušenjem rupa fi 7mm, 397x493mm 4 komada.","M2",0.7900000000,2878.5548523207,2274.06,20.00,454.81,2728.87,1173
2835,"Staklo Parsol bronza 4mm KP, 376x290mm 2 komada.","M2",0.2200000000,1887.9924242424,415.36,20.00,83.07,498.43,1173
2836,"Staklo Flot 6mm sa uslugom izrade fazete do 40mm i uslugom peskarenja.","M2",14.3340000000,6519.8827961490,93456.00,20.00,18691.20,112147.20,1174
2837,"Izrada termoizolacionog stakla Flot 4mm+9+Flot 4mm+12+Elow 4mm.","M2",38.5090000000,2677.0975616090,103092.35,20.00,20618.47,123710.82,1175
2838,"Termoizolaciono staklo Flot 4mm+12+Flot 4mm.","M2",0.8510000000,1888.0000000000,1606.69,20.00,321.34,1928.03,1175
2839,"Zamena polupanog termoizolacionog stakla flot 4mm+16+flot 4mm.","M2",1.4400000000,4839.3518518519,6968.67,20.00,1393.73,8362.40,1176
2840,"Zamena polupanog satiniranog stakla debljine 4mm.","M2",1.0000000000,3268.3333333333,3268.33,20.00,653.67,3922.00,1177
2841,"Slikarsko platno 500x700mm.","PCS",10.0000000000,658.3333333333,6583.33,20.00,1316.67,7900.00,1178
2842,"Staklo Flot 6mm rezano na meru sa uslugom KP obrade.","M2",2.2770000000,2648.6714975845,6031.03,20.00,1206.20,7237.23,1179
2843,"Usluga izrade ureza na staklu za šaltere.","PCS",2.0000000000,1000.0000000000,2000.00,20.00,400.00,2400.00,1179
2846,"Ogledalo 4mm sa KP obradom.","M2",1.8140000000,2428.7761852260,4405.80,20.00,881.16,5286.96,1181
2847,"Staklo stopsol bronza 4mm sa KP obradom.","M2",0.7630000000,5449.8252512014,4158.22,20.00,831.64,4989.86,1181
2848,"Ogledalo 3mm+Ogledalo 3mm sa uslugom peskarenja.","M2",3.5440000000,5192.0000000000,18400.45,20.00,3680.09,22080.54,1182
2849,"Usluga KP obrade ogledala 3+3mm.","M",25.5340000000,141.6000000000,3615.61,20.00,723.12,4338.73,1182
2850,"Ogledalo 3mm sa uslugom KP obrade.","M2",1.5800000000,2334.4303797468,3688.40,20.00,737.68,4426.08,1182
2851,"Staklo Flot 6mm rezano na meru sa uslugom KP obrade.","M2",6.4390000000,3854.2993218409,24817.83,20.00,4963.57,29781.40,1182
2852,"Ogledalo 4mm rezano u krug prečnika 600mm sa KP obradom.","M2",4.3560000000,2356.7493112948,10266.00,20.00,2053.20,12319.20,1182
2853,"Brušenje radijusa na ogledalu.","PCS",4.0000000000,118.0000000000,472.00,20.00,94.40,566.40,1182
2854,"Usluga UV lepljenja šarki na ogledalo.","PCS",22.0000000000,236.0000000000,5192.00,20.00,1038.40,6230.40,1182
2855,"Ogledalo 4mm KP, dimenzije 1500x223mm 5 komada.","M2",1.6900000000,1722.8698224852,2911.65,20.00,582.33,3493.98,1183
2856,"Ogledalo 3mm sa fazetom do 10mm, 750x360mm 2 komada.","M2",0.5400000000,1622.6851851852,876.25,20.00,175.25,1051.50,1183
2857,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm 341x454mm 5 komada.","M2",0.7800000000,2335.0427350427,1821.33,20.00,364.27,2185.60,1183
2858,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 444x341mm 7 komada.","M2",1.0700000000,2361.4719626168,2526.78,20.00,505.35,3032.13,1183
2859,"Staklo flot 4mm sa KP obradom i bušenjem rupa fi 7mm, 340x340mm 9 komada.","M2",1.0500000000,2759.1428571429,2897.10,20.00,579.42,3476.52,1183
2860,"Staklo Parsol bronza 4mm KP, 6 rupa fi 7mm, 340x340mm 162 komada.","M2",18.9500000000,3552.8535620053,67326.58,20.00,13465.31,80791.89,1183
2861,"Staklo Flot 4mm KP, bušenje 8 rupa po staklu prečnika 7mm, dimenzije 608x289mm 2 komada.","M2",0.3600000000,2516.7824074074,906.04,20.00,181.21,1087.25,1184
2862,"Satinirano staklo 4mm KP sa bušenjem rupa fi 7mm, 397x493mm 80 komada.","M2",15.8400000000,2871.3331228956,45481.92,20.00,9096.38,54578.30,1184
2863,"Ogledalo 3mm sa fazetom 10mm, 750x360mm 40 komada.","M2",10.8000000000,1622.7183641975,17525.36,20.00,3505.07,21030.43,1184
2864,"Zamena polupanog termoizolacionog stakla flot 4mm+12+flot 4mm.","M2",7.9300000000,3500.0000000000,27755.00,20.00,5551.00,33306.00,1185
2865,"Zamena poluapnog Flot stakla debljine 3mm.","M2",2.4300000000,1250.0000000000,3037.50,20.00,607.50,3645.00,1185
2867,"Staklo flot 4mm.","M2",0.5300000000,1441.6666666667,764.08,20.00,152.82,916.90,1186
2868,"Staklo flot 4mm.","M2",0.5300000000,1441.6666666667,764.08,20.00,152.82,916.90,1187
2869,"Staklo flot 4mm.","M2",1.1500000000,1441.6666666667,1657.92,20.00,331.58,1989.50,1188
2870,"Staklo flot 6mm.","M2",0.5300000000,2158.3333333333,1143.92,20.00,228.78,1372.70,1189
2871,"Usluga brušenja stakla debljine do 6mm.","M",2.6000000000,120.8333333333,314.17,20.00,62.83,377.00,1189
2872,"Usluga bušenja rupa na staklu prečnika do 10mm.","PCS",6.0000000000,91.6666666667,550.00,20.00,110.00,660.00,1190
2873,"Staklo 2mm ugrađeno u ramove.","M2",0.4000000000,1430.0000000000,572.00,20.00,114.40,686.40,1191
2874,"Uramljivanje u ram serije 02.","M",1.4800000000,491.6666666667,727.67,20.00,145.53,873.20,1191
2875,"Uramljivanje u ram serije 01.","M",1.8000000000,491.6666666667,885.00,20.00,177.00,1062.00,1191
2876,"Ogledalo 4mm sa KP obradom.","M2",8.0190000000,1722.8000000000,13815.13,20.00,2763.03,16578.16,1192
2877,"Bela PVC folija lepljena na ogledalo.","M2",8.0190000000,826.0000000000,6623.69,20.00,1324.74,7948.43,1192
2878,"Ogledalo 4mm sa KP obardom.","M2",3.4590000000,1722.8000000000,5959.17,20.00,1191.83,7151.00,1192
2879,"Ogledalo 4mm sa KP obardom rezano u krug prečnika 752mm.","M2",0.6560000000,2487.4110772358,1631.74,20.00,326.35,1958.09,1192
2880,"Ogledalo 4mm sa uslugom izrade fazete do 5mm.","M2",1.6850000000,1895.0800000000,3193.21,20.00,638.64,3831.85,1192
2881,"Staklo flot 4mm KP, dimenzije 336x315mm 2 komada.","M2",0.2100000000,1123.8095238095,236.00,20.00,47.20,283.20,1193
2882,"Staklo flot 4mm KP, dimenzije 544x328mm 2 komada.","M2",0.3600000000,1086.8518518519,391.27,20.00,78.25,469.52,1193
2883,"Ogledalo 4mm KP, 1500x445mm 50 komada.","M2",33.5500000000,1722.8703427720,57802.30,20.00,11560.46,69362.76,1193
2884,"Ogledalo 4mm KP, 1414x257mm 171 komad.","M2",62.7600000000,1722.6540259188,108113.77,20.00,21622.75,129736.52,1193
2885,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 264x877mm 100 komada.","M2",23.4000000000,2057.4358974359,48144.00,20.00,9628.80,57772.80,1193
2886,"Staklo flot 4mm KP, 561x290mm 200 komada.","M2",32.8000000000,1086.4634146341,35636.00,20.00,7127.20,42763.20,1193
2887,"Termoizolaciono staklo Elow 4mm+12+Flot 4mm+12+Elow 4mm.","M2",62.0190000000,4515.2601084614,280031.92,20.00,56006.38,336038.30,1194
2888,"Termoizolaciono staklo Elow 4mm+12+Flot 4mm+12+Elow 4mm.","M2",50.4230000000,4515.2600000000,227672.95,20.00,45534.59,273207.54,1194
2889,"Uramljivanje u ram serije 01.","M",1.5000000000,491.6666666667,737.50,20.00,147.50,885.00,1195
2890,"Staklo 2mm ugrađeno u ram.","M2",0.1400000000,1430.0000000000,200.20,20.00,40.04,240.24,1195
2891,"Reparacija FLOT stakla debljine 4mm.","M2",2.1570000000,3136.7300000000,6765.93,20.00,1353.19,8119.12,1196
2892,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",1.0150000000,2596.0000000000,2634.94,20.00,526.99,3161.93,1197
2893,"Usluga Peskarenja stakla.","M2",0.2460000000,826.0000000000,203.20,20.00,40.64,243.84,1197
2894,"Usluga Peskarenja stakla sa motivom.","M2",0.7690000000,2006.0000000000,1542.61,20.00,308.52,1851.13,1197
2895,"Sivo ogledalo 4mm sa KP obradom.","M2",10.5970000000,5097.6000000000,54019.27,20.00,10803.85,64823.12,1198
2896,"Usluga bušenja rupa prečnika 68mm.","PCS",5.0000000000,680.0000000000,3400.00,20.00,680.00,4080.00,1198
2897,"Pampleks staklo 3.3.1mm rezano prema datom šablonu sa KP obradom","M2",0.7170000000,4600.0000000000,3298.20,20.00,659.64,3957.84,1199
2898,"Usluga bušenja rupa na staklu prečnika 18mm.","PCS",4.0000000000,220.0000000000,880.00,20.00,176.00,1056.00,1199
2899,"Troslojno termoizolaciono staklo Elow 4mm+16+Flot 4mm+16+Solar 4mm sa crnom TERMIX lajsnom","M2",6.3580000000,5180.2000000000,32935.71,20.00,6587.14,39522.85,1200
2900,"Termoizolaciono staklo Solar  4mm+16+Flot 4mm sa crnom Termix lajsnom.","M2",2.8840000000,3304.0000000000,9528.74,20.00,1905.75,11434.49,1200
2901,"Termoizolaciono staklo Satinirano 4mm+12+Flot 4mm.","M2",1.5070000000,3540.0000000000,5334.78,20.00,1066.96,6401.74,1200
2902,"Termoizolaciono staklo Solar 4mm+16+Satinirano 4mm.","M2",1.5310000000,4130.0000000000,6323.03,20.00,1264.61,7587.64,1200
2903,"Staklo flot 4mm rezano na meru.","M2",1.1230000000,1200.0000000000,1347.60,20.00,269.52,1617.12,1200
2904,"Staklo Parsol bronza 4mm KP, 6 rupa fi 7mm, 340x340mm 6 komada.","M2",0.7000000000,3562.1904761905,2493.53,20.00,498.71,2992.24,1201
2905,"Ogledalo 4mm rezano u krug prečnika 600mm sa KP obradom i uslugom peskarenja motiva..","M2",0.8710000000,3282.5966322235,2859.14,20.00,571.83,3430.97,1202
2906,"Ogledalo 4mm rezano u krug prečnika 750mm sa KP obradom i uslugom peskarenja motiva.","M2",0.6560000000,3175.1524390244,2082.90,20.00,416.58,2499.48,1202
2907,"Ogledalo 4mm rezano u krug prečnika 800mm sa KP obradomi uslugom peskarenja motiva.","M2",2.8220000000,3172.8708953461,8953.84,20.00,1790.77,10744.61,1202
2908,"Ogledalo 4mm sa KP obradom i uslugom peskarenja motiva.","M2",2.0410000000,3056.6674832598,6238.66,20.00,1247.73,7486.39,1202
2909,"Staklo flot 6mm sa KP obradom.","M2",0.7070000000,5358.6751532296,3788.58,20.00,757.72,4546.30,1202
2910,"Ogledalo 3mm sa KP obradom.","M2",0.9900000000,2282.6262626263,2259.80,20.00,451.96,2711.76,1202
2915,"Termoizolaciono staklo Solar 4mm+16+Flot 4mm","M2",47.3820000000,2950.0000000000,139776.90,20.00,27955.38,167732.28,1204
2916,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",25.2630000000,2596.0000000000,65582.75,20.00,13116.55,78699.30,1204
2917,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",8.8890000000,2950.0000000000,26222.55,20.00,5244.51,31467.06,1204
2918,"Bele ukrasne lajsne za termoizolaciono staklo.","M",12.9000000000,826.0000000000,10655.40,20.00,2131.08,12786.48,1204
2919,"Termoizolaciono staklo Elow 4mm+16+Solar4mm","M2",12.5750000000,3726.2000000000,46856.97,20.00,9371.39,56228.36,1205
2920,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",11.9170000000,2596.0000000000,30936.53,20.00,6187.31,37123.84,1205
2921,"Troslojno termoizolaciono staklo Flot 4mm+9+Flot 4mm+12+Elow 4mm.","M2",2.4950000000,4212.6000000000,10510.44,20.00,2102.09,12612.53,1205
2922,"Termoizolaciono staklo Elow 4mm+16+Delta 4mm.","M2",0.5810000000,2950.0000000000,1713.95,20.00,342.79,2056.74,1205
2923,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 820x377mm 5 komada.","M2",1.5600000000,1710.9989316239,2669.16,20.00,533.83,3202.99,1206
2924,"Ogledalo 4mm KP, 1500x445mm 2 komada.","M2",1.3400000000,1725.4539800995,2312.11,20.00,462.42,2774.53,1206
2925,"Staklo flot 4mm KP, dimenzije 544x328mm 2 komada.","M2",0.3600000000,1086.8518518519,391.27,20.00,78.25,469.52,1206
2926,"Ogledalo 4mm KP, 1414x257mm 110 komada.","M2",40.3700000000,1722.7357361077,69546.84,20.00,13909.37,83456.21,1206
2927,"Staklo Parsol bronza 4mm KP, dimenzije 615x280mm 60 komada.","M2",10.4400000000,1887.9996807152,19710.72,20.00,3942.14,23652.86,1206
2928,"Staklo flot 4mm Kaljeno sa bušenjem 6 rupa 1066x380mm 24 komada.","M2",9.7900000000,2130.8001361934,20860.53,20.00,4172.11,25032.64,1206
2929,"Staklo Parsol bronza 4mm KP 1022x200mm 30 komada.","M2",6.2100000000,1888.0005367687,11724.48,20.00,2344.90,14069.38,1206
2930,"Staklo Parsol bronza 4mm KP 247x200mm 30 komada.","M2",1.5000000000,1888.0000000000,2832.00,20.00,566.40,3398.40,1206
2931,"Ogledalo 4mm KP, dimenzije 1553x390mm 30 komada.","M2",18.3000000000,1722.8000910747,31527.24,20.00,6305.45,37832.69,1206
2932,"Staklo flot 4mm KP, 4 rupe fi 7mm, 316x278mm 120 komada.","M2",10.6800000000,2679.5279338327,28617.36,20.00,5723.47,34340.83,1206
2933,"Staklo flot 4mm KP, dimenzije 544x328mm 60 komada.","M2",10.8000000000,1086.9112654321,11738.64,20.00,2347.73,14086.37,1206
2934,"Staklo flot 6mm sa uslugom KP obrade.","M2",3.8880000000,2587.6028806584,10060.60,20.00,2012.12,12072.72,1207
2935,"Staklo flot 6mm rezano u krug  sa uslugom KP obrade.","M2",0.3530000000,3188.1019830028,1125.40,20.00,225.08,1350.48,1207
2936,"Staklo flot 6mm rezano u krug sa uslugom KP obrade.","M2",1.4950000000,2812.4414715719,4204.60,20.00,840.92,5045.52,1207
2937,"Ogledalo 3mm sa KP obradom.","M2",1.6880000000,2135.3080568720,3604.40,20.00,720.88,4325.28,1207
2938,"Staklo flot 4mm rezano na meru.","M2",0.5330000000,1200.0000000000,639.60,20.00,127.92,767.52,1207
2939,"Usluga bušenja rupa na staklu prečnika 35mm.","PCS",16.0000000000,200.0000000000,3200.00,20.00,640.00,3840.00,1207
2940,"Usluga bušenja rupa na staklu prečnika 7mm.","PCS",12.0000000000,75.0000000000,900.00,20.00,180.00,1080.00,1207
2941,"Pampleks staklo 3.3.1mm rezano prema datom šablonu.","M2",0.4000000000,4600.0000000000,1840.00,20.00,368.00,2208.00,1208
2942,"Izrada Blind ramova.","M",4.6000000000,250.0000000000,1150.00,20.00,230.00,1380.00,1209
2943,"Staklo flot 10mm rezano prema datom šablonu sa KP obradom.","M2",0.6210000000,6962.2920021471,4323.58,20.00,864.72,5188.30,1210
2944,"Usluga bušenja rupa na staklu prečnika 10mm.","PCS",8.0000000000,91.6666666667,733.33,20.00,146.67,880.00,1210
2945,"Vatrostalno staklo 4mm rezano na meru, dimenzije 670x430mm 1 komad.","M2",0.2900000000,36000.0000000000,10440.00,20.00,2088.00,12528.00,1211
2946,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",62.5870000000,2586.7500000000,161896.92,20.00,32379.38,194276.30,1212
2947,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",62.2900000000,2586.7500000000,161128.66,20.00,32225.73,193354.39,1212
2948,"Termoizolaciono staklo Elow 4mm+16+Flot 4mm.","M2",57.8340000000,2586.7500000000,149602.10,20.00,29920.42,179522.52,1212
2949,"Staklo flot 4mm KP sa bušenjem rupa fi 7mm, 264x877mm 4 komada.","M2",0.9400000000,2048.6790780142,1925.76,20.00,385.15,2310.91,1213
2950,"Staklo Parsol bronza 4mm KP 622x290mm 3 komada.","M2",0.5500000000,1874.2272727273,1030.83,20.00,206.16,1236.99,1213
2951,"Staklo Parsol bronza 4mm KP 376x290mm 8 komada","M2",0.8900000000,1866.7883895131,1661.44,20.00,332.29,1993.73,1213
2952,"Ogledalo 4mm sa Kp obradom, dimenzije 580x500mm 2 komada.","M2",0.5800000000,1722.8000000000,999.22,20.00,199.84,1199.06,1213
2953,"Termoizolaciono staklo Flot 4mm+9+Elow 4mm.","M2",7.2470000000,2596.0000000000,18813.21,20.00,3762.64,22575.85,1214
2955,"Termoizolaciono staklo Elow 4mm+12+Flot 4mm+12+Elow 4mm.","M2",54.3780000000,4515.2600000000,245530.81,20.00,49106.16,294636.97,1216
2956,"Termoizolaciono staklo Elow 4mm+12+Flot 4mm+12+Elow 4mm.","M2",45.2760000000,4515.2600000000,204432.91,20.00,40886.58,245319.49,1216
2957,"Ogledalo 4mm, dimenzije 680x1180mm 1 komad.","M2",0.8300000000,3510.0000000000,2913.30,20.00,582.66,3495.96,1217
2958,"Uramljivanje ogledala u ram serije 01.","M",3.8200000000,491.6700000000,1878.18,20.00,375.64,2253.82,1217
2959,"Uramljivanje slike u ram serije 03.","M",3.0400000000,575.0000000000,1748.00,20.00,349.60,2097.60,1217
2960,"Uramljivanje slike u ram serije 13.","M",3.3600000000,658.3300000000,2211.99,20.00,442.40,2654.39,1217
2961,"Zamena polupanog stakla debljine 3mm, dimenzije 603x485mm 1 komad.","M2",0.3200000000,1668.3300000000,533.87,20.00,106.77,640.64,1217
2962,"Staklo Pampleks 4.4.1mm rezano na meru, dimenzije 840x370mm 2 komada.","M2",0.6800000000,4600.0000000000,3128.00,20.00,625.60,3753.60,1217
2963,"Uramljivanje u ram serije 09.","M",1.1800000000,575.0000000000,678.50,20.00,135.70,814.20,1218
2964,"Staklo 2mm ugrađeno u ram.","M2",0.1000000000,1430.0000000000,143.00,20.00,28.60,171.60,1218
2965,"Ogledalo 4mm rezano na meru, dimenzije 800x840mm 1 komad.","M2",0.7100000000,2700.0000000000,1917.00,20.00,383.40,2300.40,1219
2966,"Usluga KP obrade.","M",0.8400000000,120.8333333333,101.50,20.00,20.30,121.80,1219
2967,"Usluga izrade fazete do 20mm.","M",2.4400000000,300.0000000000,732.00,20.00,146.40,878.40,1219
2968,"Staklo Griz 4mm rezano na meru, dimenzije 425x250mm 8 komada.","M2",0.9800000000,1842.4489795918,1805.60,20.00,361.12,2166.72,1220
2969,"Staklo Flot 3mm rezano na meru, dimenzije 200x300mm 1 komad.","M2",0.0700000000,1191.6666666667,83.42,20.00,16.68,100.10,1220
2970,"Staklo flot 6mm sa KP obradom, dimenzije 615x94mm 2 komada.","M2",0.1500000000,4424.3333333333,663.65,20.00,132.73,796.38,1221
